trigger_dt,pitch_dt,ticker,sentiment
2024-12-02,2024-12-01,TGEN,bullish
2025-01-10,2024-12-01,NBIS,bullish
2024-12-02,2024-12-02,MBUU,bullish
2025-01-23,2024-12-02,GRAB,bullish
2024-12-03,2024-12-03,OPY,bullish
2024-12-09,2024-12-03,GOOG,bullish
2024-12-03,2024-12-03,TSPH,bullish
2024-12-04,2024-12-04,REVG,bullish
2024-12-04,2024-12-04,TBLA,bullish
2024-12-04,2024-12-04,U,bullish
2024-12-04,2024-12-04,ADAP,bullish
2024-12-12,2024-12-05,POET,bearish
2024-12-05,2024-12-05,LULU,bullish
2025-01-02,2024-12-05,BKUTK,bullish
2025-01-02,2024-12-05,SERV,bearish
2024-12-05,2024-12-05,QSI,bullish
2024-12-11,2024-12-06,BUR,bullish
2024-12-06,2024-12-06,BLZE,bullish
2026-04-13,2024-12-06,CKX,bullish
2024-12-30,2024-12-06,AER,bullish
2024-12-06,2024-12-06,OKTA,bullish
2024-12-20,2024-12-07,SNES,bullish
2024-12-09,2024-12-08,MDB,bullish
2024-12-11,2024-12-09,FOA,bullish
2024-12-31,2024-12-09,NU,bullish
2024-12-09,2024-12-09,STRM,bullish
2024-12-09,2024-12-09,META,bullish
2024-12-11,2024-12-10,VVV,bullish
2025-01-30,2024-12-10,VTRS,bullish
2025-01-06,2024-12-10,VBNK,bullish
2025-01-15,2024-12-10,SE,bullish
2024-12-10,2024-12-10,BLBD,bullish
2024-12-17,2024-12-10,IONQ,bullish
2025-01-10,2024-12-10,NBIS,bullish
2024-12-20,2024-12-11,OPXS,bullish
2025-01-10,2024-12-12,GIL,bullish
2024-12-12,2024-12-12,REVG,bullish
2024-12-12,2024-12-12,MT,bullish
2026-04-02,2024-12-12,BKTI,bullish
2024-12-12,2024-12-12,INVZ,bullish
2025-01-21,2024-12-12,TALK,bullish
2025-01-15,2024-12-12,HUT,bullish
2025-01-24,2024-12-12,PRTC,bullish
2024-12-26,2024-12-13,AMD,bullish
2024-12-26,2024-12-14,UBER,bullish
2024-12-16,2024-12-14,KLAC,bullish
2024-12-16,2024-12-14,OKTA,bullish
2025-01-02,2024-12-14,MELI,bullish
2026-02-13,2024-12-15,LGCY,bullish
2024-12-26,2024-12-16,ABCL,bullish
2024-12-20,2024-12-16,SPHR,bullish
2024-12-16,2024-12-16,KODK,bullish
2024-12-31,2024-12-16,BTU,bullish
2024-12-26,2024-12-16,UBER,bullish
2024-12-26,2024-12-16,LSAK,bullish
2024-12-17,2024-12-17,INVZ,bullish
2024-12-17,2024-12-17,AVGO,bullish
2024-12-19,2024-12-17,DXYZ,bearish
2024-12-17,2024-12-17,MSFT,bullish
2025-01-15,2024-12-17,MSI,bullish
2024-12-18,2024-12-18,SPWH,bullish
2024-12-20,2024-12-18,TLF,bullish
2025-01-03,2024-12-18,LFMD,bullish
2024-12-26,2024-12-18,UBER,bullish
2024-12-18,2024-12-18,SKYT,bullish
2025-01-03,2024-12-18,AKRBY,bullish
2025-01-10,2024-12-19,NBIS,bullish
2025-01-22,2024-12-19,TTWO,bullish
2025-01-02,2024-12-19,MELI,bullish
2025-01-16,2024-12-19,AXR,bullish
2024-12-19,2024-12-19,AVIR,bullish
2025-01-28,2024-12-19,LMND,bullish
2025-01-03,2024-12-20,PLCE,bullish
2024-12-24,2024-12-20,LNSR,bullish
2024-12-26,2024-12-20,UBER,bullish
2025-01-07,2024-12-20,FIX,bullish
2025-01-07,2024-12-20,MDB,bullish
2025-02-13,2024-12-20,RSSS,bullish
2024-12-23,2024-12-21,CROX,bullish
2025-01-28,2024-12-21,SKYH,bullish
2024-12-24,2024-12-22,SLQT,bullish
2024-12-23,2024-12-22,TMDX,bullish
2025-01-03,2024-12-22,GCT,bullish
2024-12-27,2024-12-22,DOX,bearish
2024-12-26,2024-12-23,UBER,bullish
2025-01-06,2024-12-23,CCSI,bullish
2024-12-23,2024-12-23,EOSE,bullish
2024-12-23,2024-12-23,SHCO,bullish
2024-12-23,2024-12-23,RBRK,bearish
2025-01-15,2024-12-23,SE,bullish
2024-12-26,2024-12-24,EWCZ,bullish
2024-12-24,2024-12-24,KNSA,bullish
2025-01-17,2024-12-24,SOFI,bullish
2025-02-13,2024-12-26,MTN,bullish
2024-12-26,2024-12-26,WGO,bearish
2025-01-16,2024-12-26,AQNB,bullish
2024-12-27,2024-12-26,GLXZ,bullish
2025-01-06,2024-12-26,MKSI,bullish
2025-01-16,2024-12-27,WULF,bullish
2025-01-21,2024-12-27,MRVL,bullish
2025-01-07,2024-12-27,NGD,bullish
2025-01-21,2024-12-27,CPRT,bullish
2025-01-08,2024-12-27,BRO,bullish
2024-12-27,2024-12-27,LNZA,bullish
2024-12-31,2024-12-28,SIG,bullish
2025-01-22,2024-12-30,MCEM,bullish
2024-12-30,2024-12-30,TLF,bullish
2024-12-30,2024-12-30,UFI,bullish
2025-01-03,2024-12-30,PVL,bullish
2025-01-02,2024-12-30,GOGO,bullish
2025-01-03,2024-12-30,XPOF,bullish
2025-01-24,2024-12-30,GOOG,bullish
2024-12-30,2024-12-30,NVDA,bullish
2024-12-30,2024-12-30,QUIK,bullish
2024-12-30,2024-12-30,AMTM,bullish
2025-02-19,2024-12-31,ARQT,bullish
2025-01-24,2024-12-31,RTO,bullish
2024-12-31,2024-12-31,DIIBF,bullish
2024-12-31,2024-12-31,GM,bullish
2024-12-31,2024-12-31,LBRT,bullish
2026-04-16,2024-12-31,LGL,bullish
2025-01-14,2024-12-31,COF,bullish
2025-01-21,2025-01-01,BELFB,bullish
2025-01-16,2025-01-01,HLAN,bullish
2025-01-02,2025-01-01,TRIP,bullish
2025-01-02,2025-01-01,PARR,bullish
2025-01-07,2025-01-02,TDOC,bullish
2025-01-21,2025-01-02,CASY,bullish
2025-01-02,2025-01-02,CVNA,bearish
2025-01-03,2025-01-03,UBER,bullish
2025-01-06,2025-01-03,AERG,bullish
2025-01-03,2025-01-03,MSBC,bullish
2025-01-17,2025-01-04,MA,bullish
2025-01-06,2025-01-04,AVDL,bullish
2025-01-17,2025-01-04,KNSL,bullish
2025-01-06,2025-01-05,SPRC,bullish
2025-01-07,2025-01-05,MEDP,bullish
2025-01-21,2025-01-05,GILD,bullish
2025-01-23,2025-01-06,DSWL,bullish
2025-01-13,2025-01-06,OC,bullish
2025-01-06,2025-01-06,CLF,bullish
2025-01-06,2025-01-06,BUD,bullish
2025-01-06,2025-01-06,LBTYA,bullish
2025-01-06,2025-01-06,BROS,bullish
2025-01-06,2025-01-06,MELI,bullish
2025-01-06,2025-01-06,AER,bullish
2025-01-06,2025-01-06,CART,bullish
2025-01-15,2025-01-07,PAC,bullish
2025-01-07,2025-01-07,PLYA,bullish
2025-01-08,2025-01-07,LEN,bullish
2025-01-07,2025-01-07,RVP,bullish
2025-01-07,2025-01-07,ALCO,bullish
2025-01-07,2025-01-07,SITC,bullish
2025-01-08,2025-01-08,APP,bearish
2025-01-08,2025-01-08,UBER,bullish
2025-01-08,2025-01-08,IONQ,bearish
2025-01-08,2025-01-08,QUBT,bearish
2025-01-10,2025-01-09,EVVTY,bullish
2025-01-21,2025-01-09,AXON,bullish
2025-01-21,2025-01-09,AXON,bullish
2025-01-23,2025-01-09,CPPTL,bullish
2025-01-10,2025-01-09,BWMX,bullish
2025-01-10,2025-01-09,IDR,bullish
2025-01-10,2025-01-10,SOUN,bearish
2025-01-13,2025-01-10,SHW,bullish
2025-01-16,2025-01-11,PFBC,bullish
2025-01-13,2025-01-11,CZBS,bullish
2025-01-27,2025-01-11,LAC,bearish
2025-01-14,2025-01-11,GPRO,bearish
2025-01-13,2025-01-11,TMO,bullish
2025-01-29,2025-01-12,STZ,bullish
2025-01-17,2025-01-12,TIPT,bullish
2025-01-24,2025-01-12,MIND,bullish
2025-01-21,2025-01-13,SWAG,bullish
2025-01-13,2025-01-13,INTR,bullish
2025-01-13,2025-01-13,MCY,bearish
2025-01-14,2025-01-14,CDXC,bullish
2026-04-02,2025-01-14,BKTI,bullish
2025-01-14,2025-01-14,PLTR,bearish
2025-01-17,2025-01-14,GSK,bullish
2025-01-14,2025-01-14,LASR,bullish
2025-01-14,2025-01-14,ALLT,bullish
2025-02-03,2025-01-14,CLMT,bullish
2025-01-15,2025-01-15,AERG,bullish
2025-02-06,2025-01-15,PCG,bullish
2025-02-10,2025-01-15,AVGO,bullish
2025-01-15,2025-01-15,EVEX,bearish
2025-01-15,2025-01-15,KROS,bullish
2025-01-16,2025-01-16,AMD,bullish
2025-01-16,2025-01-16,ADBE,bullish
2025-02-04,2025-01-16,PRTH,bullish
2025-01-16,2025-01-16,KGHPF,bullish
2025-01-16,2025-01-16,SIG,bearish
2025-01-17,2025-01-16,PEP,bullish
2025-01-16,2025-01-16,NUE,bullish
2025-01-17,2025-01-17,KEWL,bullish
2025-01-17,2025-01-17,DAL,bullish
2025-01-17,2025-01-17,AUNA,bullish
2025-02-13,2025-01-18,MTN,bullish
2025-01-21,2025-01-18,UGI,bullish
2025-01-21,2025-01-18,SDGR,bullish
2025-01-21,2025-01-19,TSM,bullish
2025-01-21,2025-01-19,CLPT,bullish
2025-01-28,2025-01-19,PFE,bullish
2025-01-21,2025-01-19,VAL,bullish
2025-01-21,2025-01-19,JD,bullish
2025-01-24,2025-01-20,DG,bullish
2025-01-21,2025-01-20,HIFS,bullish
2025-01-21,2025-01-20,SBFFY,bullish
2025-01-21,2025-01-21,ABNB,bullish
2025-01-21,2025-01-21,JAKK,bullish
2025-01-21,2025-01-21,DAWN,bullish
2025-01-21,2025-01-21,ZBH,bullish
2025-01-21,2025-01-21,CPA,bullish
2025-01-21,2025-01-21,MPWR,bullish
2025-01-22,2025-01-22,CACI,bullish
2025-01-22,2025-01-22,ELV,bullish
2025-01-22,2025-01-22,JAKK,bullish
2025-01-22,2025-01-22,KRE,bullish
2025-01-22,2025-01-22,ASRV,bullish
2025-01-22,2025-01-22,NXE,bullish
2025-01-23,2025-01-23,APTV,bullish
2025-01-23,2025-01-23,BELFB,bullish
2025-01-23,2025-01-23,RKT,bullish
2025-01-23,2025-01-23,ZDGE,bullish
2025-02-10,2025-01-24,RDIB,bullish
2025-01-24,2025-01-24,ADBE,bullish
2025-01-24,2025-01-24,KSPI,bullish
2025-01-27,2025-01-25,NVDA,bearish
2025-01-27,2025-01-27,CIB,bullish
2025-01-27,2025-01-27,TRIP,bullish
2025-01-27,2025-01-27,FTLF,bullish
2025-01-27,2025-01-27,CTO,bullish
2025-02-24,2025-01-28,ONC,bullish
2025-01-28,2025-01-28,STRL,bearish
2025-01-29,2025-01-29,ZTS,bullish
2025-01-29,2025-01-29,XPOF,bullish
2025-01-29,2025-01-29,SPCB,bullish
2025-01-29,2025-01-29,FC,bullish
2025-01-31,2025-01-29,IVFH,bullish
2025-07-02,2025-01-30,ACOG,bullish
2025-01-30,2025-01-30,MELI,bullish
2025-01-31,2025-01-31,SKYE,bullish
2025-01-31,2025-01-31,PGY,bullish
2025-01-31,2025-01-31,COO,bullish
2025-02-05,2025-01-31,ARAY,bullish
2025-02-05,2025-01-31,TECK,bullish
2025-03-24,2025-02-01,TORO,bullish
2025-02-04,2025-02-01,GLNG,bullish
2025-02-03,2025-02-01,CURI,bullish
2025-03-12,2025-02-01,VAL,bullish
2025-03-20,2025-02-02,TSLA,bullish
2025-02-03,2025-02-02,LTCH,bullish
2025-02-03,2025-02-02,XP,bullish
2025-02-03,2025-02-02,NYMTL,bullish
2025-02-03,2025-02-02,AQN,bullish
2025-02-03,2025-02-02,HIMS,bullish
2025-02-03,2025-02-03,REGN,bullish
2025-02-03,2025-02-03,SAFRF,bullish
2025-02-14,2025-02-03,OMAB,bullish
2025-02-04,2025-02-03,GPC,bullish
2025-05-12,2025-02-04,PCMM,bearish
2025-02-04,2025-02-04,DERM,bullish
2025-02-04,2025-02-04,THRY,bullish
2025-02-04,2025-02-04,LFMD,bullish
2025-02-04,2025-02-04,MREO,bullish
2025-02-14,2025-02-04,ACDC,bullish
2025-02-05,2025-02-05,PINS,bullish
2025-02-13,2025-02-05,SOC,bullish
2025-02-05,2025-02-05,ETR,bullish
2025-02-05,2025-02-05,ETSY,bullish
2025-02-12,2025-02-05,FOR,bullish
2025-02-06,2025-02-06,UBER,bullish
2025-02-06,2025-02-06,FTAI,bullish
2025-02-06,2025-02-06,HQY,bullish
2025-02-11,2025-02-06,CPB,bullish
2025-02-10,2025-02-07,NBIS,bullish
2025-02-07,2025-02-07,EVO,bullish
2025-02-18,2025-02-07,ALB,bullish
2025-02-07,2025-02-07,CVNA,bullish
2025-02-10,2025-02-09,CAL,bullish
2025-02-13,2025-02-10,SMRT,bullish
2025-02-10,2025-02-10,XPOF,bullish
2025-02-25,2025-02-10,APP,bearish
2025-02-10,2025-02-10,VALE,bullish
2025-02-11,2025-02-11,PRM,bearish
2025-02-11,2025-02-11,SPOT,bullish
2025-02-11,2025-02-11,THRD,bullish
2025-02-26,2025-02-11,PGY,bearish
2025-03-06,2025-02-12,ATKR,bullish
2025-02-12,2025-02-12,INSE,bullish
2025-02-19,2025-02-12,GLTO,bullish
2025-02-12,2025-02-12,QXO,bullish
2025-02-13,2025-02-13,CURI,bullish
2025-02-13,2025-02-13,COST,bullish
2025-02-14,2025-02-14,REZI,bullish
2025-02-14,2025-02-14,ACIC,bullish
2025-03-03,2025-02-15,MBBC,bullish
2025-03-17,2025-02-15,OGI,bullish
2025-03-12,2025-02-15,FF,bullish
2025-02-18,2025-02-15,NOMD,bullish
2025-02-18,2025-02-16,WOW,bullish
2025-03-21,2025-02-16,AMZN,bullish
2025-02-18,2025-02-16,BAM,bullish
2025-03-05,2025-02-17,SITM,bullish
2025-02-18,2025-02-17,MBGYY,bullish
2025-02-18,2025-02-17,NBIS,bullish
2025-03-19,2025-02-17,CWH,bullish
2025-03-17,2025-02-18,OGI,bullish
2025-02-25,2025-02-18,HIMS,bearish
2025-02-26,2025-02-18,SBH,bullish
2025-02-18,2025-02-18,DTIL,bullish
2025-02-27,2025-02-18,DALN,bullish
2025-02-18,2025-02-18,TLT,bullish
2025-02-19,2025-02-19,PDD,bullish
2025-03-18,2025-02-19,MITK,bullish
2025-02-19,2025-02-19,FULC,bullish
2025-02-21,2025-02-19,GILT,bullish
2025-05-12,2025-02-19,TAVI,bearish
2025-02-19,2025-02-19,NLOP,bullish
2025-02-20,2025-02-20,SSBI,bullish
2025-03-17,2025-02-20,HITI,bullish
2025-03-19,2025-02-21,SHC,bullish
2025-03-10,2025-02-21,BMRRY,bullish
2025-02-21,2025-02-21,ATYR,bullish
2025-03-05,2025-02-21,TPCS,bullish
2025-02-27,2025-02-21,TMDX,bearish
2025-02-21,2025-02-21,WPP,bullish
2025-03-14,2025-02-22,NU,bullish
2025-03-14,2025-02-23,NU,bullish
2025-03-17,2025-02-23,ASML,bullish
2025-03-19,2025-02-24,BOC,bullish
2025-02-26,2025-02-24,NVDA,bearish
2025-03-18,2025-02-24,MVIS,bullish
2025-05-12,2025-02-24,STAI,bearish
2025-03-24,2025-02-24,RELY,bullish
2025-02-28,2025-02-24,LNSR,bullish
2025-03-19,2025-02-24,BN,bullish
2025-03-19,2025-02-24,TACT,bullish
2025-02-24,2025-02-24,JELD,bearish
2025-03-25,2025-02-25,HIMS,bullish
2025-03-21,2025-02-25,EVLV,bullish
2025-02-25,2025-02-25,LVTX,bullish
2025-03-25,2025-02-25,UNFI,bullish
2025-03-14,2025-02-25,NE,bullish
2025-03-19,2025-02-25,JXN,bullish
2025-03-14,2025-02-25,QUIK,bullish
2025-02-25,2025-02-25,KULR,bearish
2025-03-21,2025-02-26,KRMD,bullish
2025-03-07,2025-02-26,TCOM,bullish
2025-02-27,2025-02-26,OMI,bullish
2025-02-26,2025-02-26,HIMS,bearish
2025-02-27,2025-02-27,TIGO,bullish
2025-03-05,2025-02-27,SE,bullish
2025-03-25,2025-02-27,ABG,bullish
2025-04-03,2025-02-27,MRP,bullish
2025-03-31,2025-02-27,MVO,bearish
2025-03-25,2025-03-01,HIMS,bullish
2025-03-03,2025-03-02,MHGU,bullish
2025-03-25,2025-03-02,DAR,bullish
2025-03-17,2025-03-02,ALCO,bullish
2025-03-19,2025-03-03,OPRA,bullish
2025-03-19,2025-03-03,ONIT,bullish
2025-03-11,2025-03-04,BLUE,bullish
2025-03-14,2025-03-04,CMP,bullish
2025-03-20,2025-03-04,CAPR,bullish
2025-03-25,2025-03-04,NET,bullish
2025-03-07,2025-03-05,MATW,bullish
2025-03-05,2025-03-05,FSS,bearish
2025-03-05,2025-03-05,IGT,bullish
2025-03-06,2025-03-06,CELH,bullish
2025-03-06,2025-03-06,HII,bullish
2025-03-06,2025-03-06,TTEC,bullish
2025-03-14,2025-03-06,RPD,bullish
2025-03-17,2025-03-07,SNPS,bullish
2025-03-20,2025-03-07,ANGI,bullish
2025-03-17,2025-03-07,DEC,bullish
2025-03-07,2025-03-07,MOB,bullish
2025-03-17,2025-03-08,JD,bullish
2025-03-18,2025-03-08,TSM,bullish
2025-03-12,2025-03-09,PYPL,bullish
2025-04-25,2025-03-09,MAGN,bullish
2025-03-21,2025-03-10,RPAY,bullish
2025-04-16,2025-03-10,NATH,bullish
2025-03-12,2025-03-10,GROY,bullish
2025-03-24,2025-03-10,FWONK,bullish
2025-03-18,2025-03-10,DNB,bullish
2025-04-25,2025-03-10,MAGN,bullish
2025-03-10,2025-03-10,HG,bullish
2025-03-11,2025-03-11,HSY,bullish
2025-03-31,2025-03-11,SE,bullish
2025-04-15,2025-03-11,LOGC,bullish
2025-03-25,2025-03-11,META,bullish
2025-07-11,2025-03-11,ADUR,bullish
2025-03-24,2025-03-12,MELI,bullish
2025-03-12,2025-03-12,HEI,bullish
2025-03-26,2025-03-12,FRPH,bullish
2025-03-12,2025-03-12,WBQNL,bullish
2025-03-12,2025-03-12,CAT,bullish
2025-03-12,2025-03-12,OTTR,bearish
2025-05-08,2025-03-12,CAOX,bullish
2025-03-21,2025-03-13,ORCL,bullish
2025-03-18,2025-03-13,CNM,bullish
2025-03-17,2025-03-13,CLMT,bullish
2025-03-19,2025-03-13,GOGO,bullish
2025-03-14,2025-03-14,KNSL,bullish
2025-03-28,2025-03-14,THS,bullish
2025-03-14,2025-03-14,AAP,bullish
2025-03-31,2025-03-14,QRHC,bullish
2025-04-09,2025-03-14,GTX,bullish
2025-03-14,2025-03-14,STOK,bullish
2025-03-14,2025-03-14,DRVN,bullish
2025-03-20,2025-03-14,SOC,bullish
2025-03-17,2025-03-14,TTD,bullish
2025-03-17,2025-03-16,TTD,bullish
2025-03-18,2025-03-16,GLNG,bullish
2025-03-20,2025-03-16,GOOG,bullish
2025-04-15,2025-03-16,PYYX,bullish
2025-03-17,2025-03-16,BMY,bullish
2025-04-15,2025-03-17,STE,bullish
2025-03-25,2025-03-17,KSS,bullish
2025-03-17,2025-03-17,SEI,bearish
2025-03-17,2025-03-17,NU,bullish
2025-03-28,2025-03-18,NVDA,bearish
2025-03-25,2025-03-18,U,bullish
2025-03-18,2025-03-18,ASBFY,bullish
2025-04-22,2025-03-18,SWTX,bullish
2025-03-24,2025-03-18,QIPT,bullish
2025-04-17,2025-03-18,ADBE,bullish
2025-03-18,2025-03-18,MVIS,bullish
2025-04-08,2025-03-18,CBRL,bearish
2025-03-19,2025-03-19,EEFT,bullish
2025-03-27,2025-03-19,ROP,bullish
2025-03-19,2025-03-19,ALTG,bullish
2025-03-24,2025-03-20,BAH,bearish
2025-03-20,2025-03-20,GFL,bullish
2025-03-20,2025-03-20,CHE,bullish
2025-03-21,2025-03-21,BA,bullish
2025-03-21,2025-03-21,IPAR,bearish
2025-03-21,2025-03-21,TLF,bullish
2025-03-21,2025-03-21,SIG,bullish
2025-04-08,2025-03-21,ELEV,bullish
2025-04-02,2025-03-23,TNL,bullish
2025-03-24,2025-03-24,NOAH,bullish
2025-04-08,2025-03-24,DLTTF,bullish
2025-03-25,2025-03-25,ITMSF,bullish
2025-03-25,2025-03-25,CNI,bullish
2025-03-25,2025-03-25,CLS,bullish
2025-03-25,2025-03-25,PRPH,bullish
2025-04-11,2025-03-25,NTLA,bullish
2025-04-14,2025-03-25,ASTS,bullish
2025-03-26,2025-03-26,GLNG,bullish
2025-03-26,2025-03-26,DUOT,bullish
2025-03-26,2025-03-26,CNRD,bullish
2025-03-26,2025-03-26,RYAM,bullish
2025-03-26,2025-03-26,MQ,bullish
2025-03-27,2025-03-27,TTD,bullish
2025-03-27,2025-03-27,TSQ,bullish
2025-03-27,2025-03-27,BBU,bullish
2025-03-27,2025-03-27,TDG,bullish
2025-03-28,2025-03-28,NATL,bullish
2025-04-14,2025-03-29,PSIX,bullish
2025-04-15,2025-03-29,LRCX,bullish
2025-04-03,2025-03-30,QQQ,bearish
2025-03-31,2025-03-30,TS,bullish
2025-04-14,2025-03-30,EQX,bullish
2025-04-21,2025-03-31,LULU,bullish
2025-04-23,2025-03-31,UNM,bullish
2025-04-02,2025-03-31,ECVT,bullish
2025-04-10,2025-03-31,CLS,bullish
2025-03-31,2025-03-31,LEE,bullish
2026-04-02,2025-03-31,ITRG,bullish
2025-04-01,2025-04-01,IOT,bullish
2025-04-01,2025-04-01,OUKPY,bearish
2025-04-01,2025-04-01,DASTY,bearish
2025-04-01,2025-04-01,GRND,bullish
2025-04-09,2025-04-01,FG,bullish
2025-04-01,2025-04-01,KNOP,bullish
2025-05-14,2025-04-01,COST,bearish
2025-04-01,2025-04-01,DSWL,bullish
2025-04-02,2025-04-02,KELYA,bullish
2025-04-02,2025-04-02,GIL,bullish
2025-04-02,2025-04-02,ZIP,bullish
2025-04-03,2025-04-03,AFL,bullish
2025-04-14,2025-04-03,NTDOY,bullish
2025-04-23,2025-04-03,ALIT,bullish
2025-04-03,2025-04-03,KLC,bearish
2025-05-12,2025-04-03,SMA,bullish
2025-04-04,2025-04-04,RADLY,bullish
2025-04-10,2025-04-04,MSFT,bullish
2025-04-04,2025-04-04,RGTI,bearish
2025-04-23,2025-04-04,OXY,bullish
2025-04-16,2025-04-04,THRY,bullish
2025-04-14,2025-04-04,DE,bullish
2025-04-04,2025-04-04,NUTX,bullish
2025-04-23,2025-04-05,OXY,bullish
2025-04-11,2025-04-06,MGM,bullish
2025-04-16,2025-04-07,KEQU,bullish
2025-04-07,2025-04-07,AAPL,bearish
2025-04-15,2025-04-07,ACIC,bullish
2025-04-17,2025-04-07,BRAG,bullish
2025-04-22,2025-04-07,ARCO,bullish
2025-04-07,2025-04-07,ONL,bullish
2025-04-21,2025-04-08,ZBRA,bullish
2025-04-14,2025-04-08,FVR,bullish
2025-04-09,2025-04-09,BABA,bearish
2025-04-10,2025-04-10,OTEX,bearish
2025-04-11,2025-04-10,BKNG,bullish
2025-04-14,2025-04-11,PYPL,bullish
2025-04-11,2025-04-11,ECOR,bullish
2025-04-16,2025-04-11,BN,bullish
2025-04-15,2025-04-11,DJCO,bullish
2025-04-28,2025-04-12,HGBL,bullish
2025-04-15,2025-04-13,TSM,bullish
2025-04-25,2025-04-13,SONM,bullish
2025-05-15,2025-04-13,PEP,bullish
2025-04-14,2025-04-13,PVH,bullish
2025-04-14,2025-04-13,UBER,bullish
2025-04-14,2025-04-14,UFPI,bullish
2025-04-14,2025-04-14,PYPL,bullish
2025-04-14,2025-04-14,GOOG,bullish
2025-04-14,2025-04-14,NRG,bullish
2025-04-14,2025-04-14,NVO,bullish
2025-04-14,2025-04-14,CCLD,bullish
2025-04-21,2025-04-14,HTLD,bullish
2025-04-15,2025-04-15,BRKR,bullish
2025-04-15,2025-04-15,TUSK,bullish
2025-04-15,2025-04-15,PLAY,bullish
2025-04-16,2025-04-15,KAI,bearish
2025-04-15,2025-04-15,SALM,bullish
2025-04-15,2025-04-15,BIOA,bullish
2025-04-23,2025-04-15,IAS,bullish
2025-04-22,2025-04-15,BORT,bullish
2025-05-21,2025-04-16,STRL,bearish
2025-05-23,2025-04-16,EME,bearish
2025-04-17,2025-04-16,SPG,bullish
2025-05-28,2025-04-16,BTDR,bearish
2025-04-16,2025-04-16,HDB,bullish
2025-04-23,2025-04-17,OXY,bullish
2025-04-21,2025-04-18,OPI,bullish
2025-04-21,2025-04-18,OLN,bullish
2025-04-25,2025-04-19,CVEO,bullish
2025-04-22,2025-04-20,DGX,bullish
2025-04-23,2025-04-20,NVO,bullish
2025-04-23,2025-04-20,AMZN,bullish
2025-04-21,2025-04-21,TKO,bullish
2025-04-28,2025-04-21,WY,bullish
2025-04-24,2025-04-22,EEFT,bullish
2025-04-25,2025-04-25,BGC,bullish
2025-04-25,2025-04-25,LB,bullish
2025-04-25,2025-04-25,OIS,bullish
2025-04-25,2025-04-25,BN,bullish
2025-04-28,2025-04-26,NTDOY,bullish
2025-05-29,2025-04-26,FVRR,bearish
2025-04-28,2025-04-26,LRLCY,bullish
2025-04-28,2025-04-27,ATMU,bullish
2025-04-28,2025-04-27,OSCR,bullish
2025-05-13,2025-04-28,TR,bearish
2025-04-29,2025-04-28,SSNC,bullish
2025-04-28,2025-04-28,SMNEY,bullish
2025-05-28,2025-04-28,UNH,bullish
2025-04-29,2025-04-29,ORLY,bearish
2025-05-23,2025-04-29,TFPM,bullish
2025-04-29,2025-04-29,NWSA,bullish
2025-04-29,2025-04-29,PLBY,bullish
2025-04-29,2025-04-29,CCEP,bullish
2025-04-29,2025-04-29,GNRC,bullish
2025-04-29,2025-04-29,SPGI,bullish
2025-04-30,2025-04-30,ACDC,bullish
2025-04-30,2025-04-30,TSM,bullish
2025-04-30,2025-04-30,DEA,bullish
2025-04-30,2025-04-30,ANET,bullish
2025-04-30,2025-04-30,AESI,bullish
2025-05-01,2025-05-01,SOC,bullish
2025-05-01,2025-05-01,FICO,bullish
2025-05-02,2025-05-02,ACFN,bullish
2025-05-27,2025-05-02,QCOM,bearish
2025-05-05,2025-05-03,PYPL,bullish
2025-05-05,2025-05-03,UWMC,bullish
2025-05-05,2025-05-03,WLFC,bullish
2025-05-05,2025-05-04,GOOG,bullish
2025-05-05,2025-05-04,TXN,bullish
2025-05-05,2025-05-04,EPIX,bearish
2025-05-05,2025-05-05,MGM,bullish
2025-05-22,2025-05-05,KVYO,bearish
2025-05-05,2025-05-05,FARO,bullish
2025-05-23,2025-05-06,ANET,bearish
2025-05-08,2025-05-08,VRT,bullish
2025-05-08,2025-05-08,SGRY,bullish
2025-05-08,2025-05-08,SEZL,bullish
2025-05-08,2025-05-08,KSPI,bullish
2025-05-08,2025-05-08,CCSI,bullish
2025-05-08,2025-05-08,MFH,bearish
2025-05-09,2025-05-09,AMZN,bullish
2025-06-30,2025-05-09,SNWV,bullish
2025-05-09,2025-05-09,RWWI,bullish
2025-05-09,2025-05-09,PESI,bullish
2025-05-09,2025-05-09,UBER,bullish
2025-05-12,2025-05-10,SHOO,bullish
2025-05-14,2025-05-10,SGI,bullish
2025-05-12,2025-05-10,BUR,bullish
2025-05-12,2025-05-11,UBER,bullish
2025-05-27,2025-05-11,ADC,bullish
2025-05-12,2025-05-11,AFRM,bullish
2025-05-12,2025-05-12,SN,bullish
2025-06-09,2025-05-12,MPW,bullish
2025-05-22,2025-05-12,BN,bearish
2025-05-27,2025-05-12,KRON,bullish
2025-05-14,2025-05-12,RKT,bullish
2025-05-12,2025-05-12,ISMAY,bullish
2025-05-13,2025-05-13,MSFT,bullish
2025-05-29,2025-05-13,GLNG,bullish
2025-05-13,2025-05-13,ENPH,bullish
2025-05-13,2025-05-13,NMTC,bullish
2025-07-09,2025-05-14,EXOZ,bullish
2025-05-14,2025-05-14,OSCR,bullish
2025-05-14,2025-05-14,JHX,bullish
2025-05-14,2025-05-14,HNRG,bullish
2025-05-29,2025-05-15,CODI,bullish
2025-05-30,2025-05-15,TQQQ,bearish
2025-05-15,2025-05-15,IZEA,bullish
2025-05-15,2025-05-15,WRD,bullish
